date,北京,天津,石家庄,唐山,秦皇岛,邯郸,保定,张家口,承德,廊坊,沧州,衡水,邢台,太原,呼和浩特,沈阳,大连,长春,哈尔滨,上海,南京,苏州,南通,连云港,徐州,扬州,无锡,常州,镇江,泰州,淮安,盐城,宿迁,杭州,宁波,温州,绍兴,湖州,嘉兴,台州,舟山,金华,衢州,丽水,合肥,福州,厦门,南昌,济南,青岛,郑州,武汉,长沙,广州,深圳,珠海,佛山,中山,江门,东莞,惠州,肇庆,南宁,海口,重庆,成都,贵阳,昆明,拉萨,西安,兰州,西宁,银川,乌鲁木齐,湘潭,株洲,包头,鄂尔多斯,营口,丹东,盘锦,葫芦岛,泉州,临沂,德州,聊城,滨州,淄博,枣庄,烟台,潍坊,济宁,泰安,日照,威海,东营,韶关,汕头,湛江,茂名,梅州,汕尾,河源,阳江,清远,潮州,揭阳,云浮,玉溪,菏泽,大同,长治,临汾,阳泉,赤峰,鞍山,抚顺,本溪,锦州,吉林,齐齐哈尔,牡丹江,大庆,芜湖,马鞍山,九江,洛阳,安阳,开封,焦作,平顶山,三门峡,宜昌,荆州,岳阳,常德,张家界,桂林,北海,柳州,三亚,绵阳,宜宾,攀枝花,泸州,自贡,德阳,南充,遵义,曲靖,咸阳,铜川,延安,宝鸡,渭南,金昌,嘉峪关,石嘴山,克拉玛依,库尔勒,寿光,章丘,即墨,胶南,胶州,莱西,平度,蓬莱,招远,莱州,荣成,文登,乳山,吴江,昆山,常熟,张家港,太仓,句容,江阴,宜兴,金坛,溧阳,海门,临安,富阳,义乌,诸暨,瓦房店,信阳,周口,漳州,晋城,朔州,晋中,运城,忻州,吕梁,乌海,通辽,呼伦贝尔,巴彦淖尔,乌兰察布,兴安盟,锡林郭勒盟,阿拉善盟,阜新,辽阳,铁岭,朝阳,四平,辽源,通化,白山,松原,白城,延边州,鸡西,鹤岗,双鸭山,伊春,佳木斯,七台河,黑河,绥化,大兴安岭地区,蚌埠,淮南,淮北,铜陵,安庆,黄山,滁州,阜阳,宿州,六安,亳州,池州,宣城,莆田,三明,南平,龙岩,宁德,景德镇,萍乡,新余,鹰潭,赣州,吉安,宜春,抚州,上饶,鹤壁,新乡,濮阳,许昌,漯河,南阳,商丘,驻马店,黄石,十堰,襄阳,鄂州,荆门,孝感,黄冈,咸宁,随州,恩施州,衡阳,邵阳,益阳,郴州,永州,怀化,娄底,湘西州,梧州,防城港,钦州,贵港,玉林,百色,贺州,河池,来宾,崇左,广元,遂宁,内江,乐山,眉山,广安,达州,雅安,巴中,资阳,阿坝州,甘孜州,凉山州,六盘水,安顺,铜仁地区,毕节,黔西南州,黔东南州,黔南州,保山,昭通,丽江,普洱,临沧,楚雄州,红河州,文山州,西双版纳州,大理州,德宏州,怒江州,迪庆州,昌都,山南,日喀则,那曲地区,阿里地区,林芝,汉中,榆林,安康,商洛,白银,天水,武威,张掖,平凉,酒泉,庆阳,定西,陇南,临夏州,甘南州,海东地区,海北州,黄南州,海南州,果洛州,玉树州,海西州,吴忠,中卫,固原,吐鲁番地区,哈密地区,昌吉州,博州,阿克苏地区,克州,喀什地区,和田地区,伊犁哈萨克州,塔城地区,阿勒泰地区,石河子,五家渠,三沙
2015/1/1,154.2559756,117.4118857,178.075373,121.7163684,124.4428815,152.730661,165.2131858,45.37676054,62.49888312,150.943276,113.4644898,137.8084931,168.0708174,154.0948913,97.99290295,97.1860581,80.4515424,100.112148,151.1431353,60.00173754,119.4525366,81.9859838,72.70220104,101.0006909,138.9501454,111.4446826,94.03919248,113.4907165,113.6961849,102.0593013,109.9357369,75.42083118,128.8712154,101.0275788,74.48918165,58.18826872,100.0269482,99.26819437,78.30017119,63.24139857,36.94863174,86.6615168,74.31669494,52.66809199,114.649315,46.38469539,35.54953415,69.25493612,123.9212333,88.33359275,184.3100398,92.74573561,84.08243371,63.73029657,51.34346369,62.04412643,70.88087958,59.83767104,73.62001397,70.52242214,51.1160976,57.22471685,79.02384762,36.51293427,111.6346033,135.1554713,50.86021201,27.06714272,22.31521205,175.3802154,92.24671709,71.32548844,99.8511188,149.2736697,84.54549255,87.13697232,113.7360121,44.60140524,92.19322069,81.68884176,86.41967892,116.7574527,32.74538195,173.7962133,157.9717708,153.3204083,148.8174904,119.240829,156.2312649,86.63334403,129.7261699,132.3312934,127.3964839,127.8194757,61.89310026,140.632994,60.7884152,42.57683425,55.14710959,64.11054982,46.40111476,43.40107185,55.95026301,66.21104757,60.87763067,55.80003577,55.58339922,49.78161596,25.11525198,141.6110287,69.22996686,147.7977697,195.4640113,106.0244715,54.21207021,87.70403586,90.73190788,84.49010532,145.9517583,75.9541315,100.5065802,82.18594125,85.86373715,118.1097481,119.0534311,84.15996274,149.5898224,147.1354409,147.7032453,167.5622145,142.0869944,156.111092,140.4084208,110.6673518,75.46650803,107.444665,94.51284195,90.87492672,69.42739276,92.0260845,20.49909817,98.48144418,117.7546311,51.26829683,114.3794109,130.8094578,112.0238046,112.1742497,59.2163841,29.65588083,197.7679241,112.1790524,74.71803913,142.04094,184.7588556,52.88907985,38.03473808,127.9823326,65.20413145,75.21992449,129.1855562,106.2815985,92.59511187,110.6474516,102.2170322,110.8218109,108.7757782,85.00094339,120.1532033,98.07197965,42.82275628,58.35409931,71.48863988,75.23730403,65.22827418,70.17275304,73.65874263,60.64352513,130.5430485,101.4810081,104.0683425,117.2717065,113.1237955,64.08631938,91.4980879,88.18893536,84.07200367,55.48743982,98.09720773,90.15560175,114.4650029,52.16615125,132.8716818,96.55553275,128.8147063,195.9614493,133.0156034,98.16110601,92.82253078,68.60669757,39.53620096,64.56613081,51.86802209,39.86217488,15.89568551,41.2981362,124.4252939,80.93081036,84.83321711,110.9052469,90.6949181,83.40499166,79.22979908,83.86880527,91.86493192,59.37943488,62.74207132,54.18783097,53.82739346,74.39588781,44.40208591,72.92181653,85.19274454,32.19769816,59.9817794,26.62252333,111.719988,103.5566231,115.4357544,107.4267238,99.53272266,44.49963968,119.4358371,107.9570556,122.3621551,90.28155278,112.7337903,93.71586132,96.61721115,38.3778209,42.57674938,40.39657135,37.82436161,55.95638988,48.61099564,85.67801256,67.85183873,76.47632112,68.01271457,72.46580507,78.66656302,70.15180186,71.27728983,123.2022522,164.7634189,136.5518389,134.5803677,120.0530047,129.3585902,125.2432805,102.268826,74.04486812,93.98367386,147.9271522,85.18284628,115.9125927,84.93191233,69.50668409,67.91082437,98.5624261,112.5751904,86.83407128,106.0412064,84.71476509,77.8081851,83.15258609,84.32786158,74.26951842,69.62722157,65.61628107,66.88143481,80.49312624,74.319558,64.25817259,78.43638871,74.93337605,71.37918334,105.776825,73.10566691,54.75807742,92.77467779,115.4136149,116.3983735,123.4925843,112.7046971,182.5037508,84.34076077,106.9748763,86.81729959,19.87563121,31.20961689,42.86813902,72.86762717,42.66774701,53.3520284,61.965485,35.83976106,66.57062196,43.46875835,45.85395374,54.68550309,16.44859661,24.63236499,30.42346072,25.22376445,41.0480675,41.08201112,31.14044679,21.33222158,48.54859057,31.92617661,17.13913365,34.09805708,13.50634767,21.08082228,45.70939281,23.21432585,9.690923472,152.537084,79.57308263,108.3009146,68.81810197,92.92121126,82.12761441,66.73383246,66.54727564,74.95181664,61.3697225,78.50720112,75.19106869,61.85701914,103.4957709,54.38517725,57.21763983,21.65029809,40.64182734,33.59986802,34.66809009,26.60818736,28.99492173,101.5394865,75.25513372,63.10389616,141.032766,62.76329356,124.0927538,64.42529644,89.26799097,77.84494338,172.4066809,88.42162194,86.41047301,24.9339198,13.68166421,129.7470841,113.6968119,0
2015/1/2,116.1565658,165.7838866,207.7480565,168.4109483,82.27932234,196.8033242,201.166747,36.94005856,61.60911103,166.6573078,138.3357472,172.0223997,214.6700267,166.8088709,87.89353644,75.07824941,92.94215293,67.27446533,130.8996813,64.83926706,88.47858781,72.28290674,74.09368826,103.5026619,137.1124152,94.38171839,76.53170847,89.50654761,92.07632773,92.10342,96.79039052,89.48767242,121.9015268,92.54705559,58.39106659,54.1074921,90.66763212,88.26857822,77.94794029,56.57064674,36.11019863,80.77482765,67.45406912,46.28580513,110.6708521,38.30781525,40.33334124,74.71958543,152.7289763,105.7416035,161.1155043,109.5131289,103.995559,69.67707257,54.70166848,57.45174093,77.98841416,60.2343496,78.0837615,72.08375767,51.59475112,63.87755799,82.08749074,31.71463519,113.5677334,129.6735057,48.80844898,26.95455727,22.80443904,185.2767192,76.88445517,67.92898195,110.4374272,146.84003,97.17534402,105.4485525,109.6036996,43.78452928,92.51259748,68.62106005,62.58247378,90.5905076,33.35522564,170.6161328,138.2988757,147.6395597,110.626918,147.2475889,150.5968838,96.25743387,137.1315814,148.7241912,156.2299671,152.4728792,72.21650759,111.8510928,66.78800382,44.13199232,51.71809294,61.01252269,47.32835592,46.49125715,50.92757275,64.5312396,58.99760456,57.83564212,63.46866833,57.05020171,22.41382224,135.0526056,61.44361644,167.9912103,225.1205698,122.7845461,46.03282139,84.22003029,83.65837476,79.23388025,92.95127111,61.38316584,82.65435977,54.3371774,77.28043759,98.39804042,98.25610974,85.84253978,147.2603964,188.7355407,134.7200425,141.1282448,143.8169244,168.0680552,148.77464,129.8828536,74.66164103,103.1893748,90.79547994,103.5371172,56.93916741,104.8615188,21.53640966,102.590658,118.4527046,48.8390882,109.1153586,138.1857056,111.7661451,116.6140981,64.76811008,28.6602363,203.4325304,112.7530347,69.29112729,117.071673,203.9537918,53.96014394,34.15605019,118.3894342,67.74160625,74.75030684,134.8670297,136.5168828,100.890435,134.4902716,115.4071272,101.4255881,104.1276314,80.16781774,110.0043398,97.81916496,62.49014294,71.70172567,59.88776767,76.00680835,65.16990832,70.58697248,75.37452806,65.55990555,91.49948467,93.70304518,85.52641937,77.83439998,84.31983398,68.43650887,86.77115017,83.27595328,80.62422287,55.65826719,94.79073585,122.1201464,133.6504547,54.36267954,145.5151241,84.558125,150.8373508,220.8174445,137.104845,98.27860521,86.46667125,45.66127846,32.12714137,61.87398237,48.32084096,43.3730494,15.62923791,44.76319391,52.7963401,79.84975264,72.01018204,68.78899125,65.94417008,69.13738819,62.49346987,71.79402358,75.45451437,83.97511705,51.22275988,57.31558363,44.57231732,85.08959694,41.94841259,78.73702133,85.49571737,26.59072048,74.22810889,26.79682255,94.37925044,104.5619414,118.6740083,108.0718996,115.241416,48.3668152,97.77136304,132.6340187,112.6583814,96.3096103,133.1196904,118.1432605,101.1009694,35.31119284,42.27053891,33.90452882,43.1028574,38.32211793,53.69506291,106.935114,73.20787314,81.24933547,70.73912857,75.71960986,89.07822906,71.2058655,72.78762166,137.0946571,137.7357096,123.8030229,135.9540816,156.8460438,131.2432481,141.3415786,132.9060958,84.1003104,80.78284813,156.3049515,89.30436819,137.2838204,99.93437784,74.8247383,77.02799044,120.3551239,112.7943994,100.7882876,111.8633008,87.84146877,80.48235705,90.20015798,78.76094409,82.40729478,72.58389617,64.02065936,61.55663214,80.37376313,78.12880094,71.01750064,83.62005593,76.22642164,73.78431621,112.8644486,72.48487938,46.60431642,95.53538139,114.9524191,114.4921407,116.4271007,113.9982202,172.8405326,80.38765,97.89008438,92.36701471,19.05190647,29.79142845,37.00080122,68.62379472,38.06404132,57.55502701,50.35658368,28.1049638,64.76154954,45.1078172,39.69214562,58.12598256,15.85615126,24.66556303,29.01913355,24.11926812,38.80081019,34.44724644,30.34646931,21.21839965,38.1211337,30.85262938,17.33707195,30.45046914,13.12907381,26.35557513,40.55865367,28.26324512,9.71836731,125.0132671,74.56600507,95.1443252,65.84537283,89.56168466,73.98477311,68.3221897,65.04949466,71.87410299,55.57958877,70.47466168,71.737955,59.05275933,103.2928037,58.85181317,52.00211491,26.22571525,46.38716983,35.60507035,35.68074147,25.82575103,27.82990328,87.53061655,76.38455956,59.10962899,146.1539969,54.82134188,118.9604268,59.72294142,85.29517772,80.18891179,164.5768153,86.35651586,84.86075657,22.09076218,15.2295719,140.2386022,144.3012652,0
2015/1/3,158.1660155,131.7931891,208.4031688,152.7983092,85.01450506,166.0434686,218.0046576,42.84695491,66.54652262,160.4070328,117.9071198,175.8157521,216.9278868,157.216323,102.2923518,78.42805629,86.57463542,68.93120581,103.9470904,84.71784804,84.78066186,94.6897565,93.40395644,113.4562294,121.445474,101.4558667,89.83211695,99.5786907,99.28535532,111.190625,122.0006006,120.2889288,123.2473735,88.73102161,63.01333978,65.42694911,90.62574493,85.04259347,78.75639931,59.04051037,36.61300197,83.03658708,77.56952812,51.57289281,78.30772966,38.3203435,40.90062637,81.93593718,163.5162278,113.1444754,228.0696069,109.3235595,108.9514197,90.02847163,42.7479873,42.5936404,89.91618558,51.43881213,86.0794517,82.09318238,50.28119122,70.60346206,74.4015913,28.77262189,114.8665765,112.887929,47.95072189,22.87164599,22.53706796,193.6446999,88.49052271,58.82839522,117.5218409,154.8145385,100.3720094,105.6271572,113.498703,41.61748851,70.55069372,67.97181196,64.03005649,78.27453487,32.713023,182.4105063,149.3841483,167.7117695,121.7307644,158.1619014,154.1191068,102.6429869,138.1204064,122.5693008,154.194119,152.5625619,80.00632264,119.1564922,70.92400394,38.94705271,45.04215927,59.264909,50.30481771,38.81580716,58.63460586,63.86183476,72.66409993,50.91158551,64.97390531,59.17918644,19.26722808,166.6658065,56.92109384,120.0622891,219.9961549,118.6577002,46.67567072,72.09782458,81.89088149,69.85416722,88.78008949,64.68169345,92.20278863,62.1943005,73.76217726,70.88786629,84.02351373,88.95757503,145.5297077,183.659468,197.9501653,192.8276262,162.4697151,162.3655197,141.3159619,119.2256622,81.67929786,97.3229267,92.83872413,98.1531777,59.95015131,98.89991686,16.91523172,98.76191796,144.761873,41.64097582,126.8222276,144.0013018,94.72512386,102.8501662,70.25380199,25.33287421,231.8680425,116.5474048,67.64984307,124.2827304,193.5699908,53.05309352,32.30174071,119.7257296,67.55491581,75.10653942,127.6378092,154.3268813,116.7090232,131.7450092,118.8656015,125.85447,117.7148607,81.32758421,110.6478842,107.5854443,70.60733233,82.12406371,78.15231612,89.35458896,87.03055609,82.60547817,96.2557906,83.03928689,95.65544995,107.5351542,77.97957418,81.30808222,81.40364276,82.56730884,76.28180494,75.2741395,85.17856289,64.95748988,91.19201192,110.7387732,145.539523,60.72403252,120.9716241,66.13002982,143.2805402,230.2367923,138.9806437,104.5688318,76.28737371,56.79345384,33.55427147,46.25750457,47.9847224,36.93520705,17.30904946,40.47763633,56.91355138,72.22092719,60.62384386,61.79577336,58.72610293,64.74512427,67.88650096,72.45110925,64.77632116,63.07810556,53.95084003,39.20555934,56.43571888,65.14177011,55.21692416,60.18526556,74.6120134,37.58346198,95.65214593,34.54360514,109.6951955,82.25758245,104.0341627,83.38820643,91.83290804,56.31044609,96.04512124,103.5758038,114.1757106,59.79852465,89.7920061,102.9103157,78.71928725,38.26396048,46.01641303,33.59794882,44.95494997,35.27303342,59.44013093,118.1320462,74.50794155,93.12925631,78.60477065,74.36810288,109.1534402,79.06937783,64.01477513,158.0863422,223.7290275,184.0905132,159.4888549,157.2111443,124.6826185,132.3671571,127.7994532,93.71344103,74.85495102,144.5056848,98.90003552,126.4126784,95.63971885,84.9955559,81.78847939,111.0204536,113.0328611,106.5257456,105.2484465,93.93772587,83.0641943,91.73445177,78.67446829,83.51703849,67.25643621,68.86116884,62.94808024,76.80201015,87.86889105,77.00545531,87.25475049,77.39763084,82.28705503,111.2939453,67.47026631,56.44287594,83.72029085,109.2538743,114.1546505,105.4904899,95.57137392,141.5567949,86.94347226,82.38048571,92.27865467,19.97644948,24.93881668,32.8356091,55.71699525,38.11767896,54.32202518,60.66091356,25.60698604,57.40401876,41.69739299,37.145167,72.88740856,16.18372704,23.33892136,26.85873465,21.82955844,34.79581281,32.56335978,29.97078073,21.14930596,37.01867538,29.60496,15.39478516,27.19924026,11.96472652,23.22651754,35.81668536,26.30742763,10.65265391,111.7719417,77.6666695,89.57425064,73.11832518,84.73816685,88.47793977,75.08556853,53.63198607,65.82481182,59.66955509,68.59842701,74.58359515,56.05188162,132.2380535,63.7666817,45.67129805,32.71354408,40.83949124,36.80457824,30.24985771,23.30111635,22.42471438,80.2027218,75.54165022,57.27252523,146.3864939,60.62759742,106.2562413,51.05755969,91.80967706,77.13959488,174.6043657,99.08291627,79.55842272,21.06891641,13.13499662,134.5399053,151.682067,0
2015/1/4,133.5986554,156.214027,209.0060796,131.5528956,74.81820929,166.8188658,208.596223,46.84982278,56.52987879,147.5634667,125.3074326,146.6693131,193.5660215,96.32731491,67.97678915,83.36628942,73.46043316,82.60192673,142.2831418,76.83010547,107.5672398,90.46607143,98.31365688,136.8005002,150.2750864,111.7428001,98.08815791,110.6860958,111.2751172,113.2545655,123.6286205,98.08656581,129.0688304,88.42063976,54.69736105,58.70947163,90.98633778,94.97365074,70.04209936,53.06458978,29.29060423,73.64144302,72.21860177,49.23403893,113.4159679,38.22251861,47.64906577,75.99413544,156.0889746,130.6905279,169.0944914,122.8678761,113.689474,67.2159644,28.80968892,30.55925242,66.90267614,33.35342797,50.42831389,60.3834596,34.62423923,90.17211006,63.61260573,20.46903016,120.2239189,128.0105718,41.27521632,19.92951201,20.09146485,208.8267099,83.58929736,77.06461977,84.69351725,139.6517605,105.4588456,107.5118131,104.6562613,54.60464659,96.36084175,63.85890195,76.28291961,85.88421274,35.72500751,162.6077809,119.3184651,118.6668838,115.5630329,136.8564084,163.0386291,94.66062308,117.717915,137.5879479,144.6624773,130.8712254,79.98130116,102.0083871,76.81864489,42.82494848,28.02850817,33.9309134,49.46820288,33.68138649,56.12257661,38.08183367,83.12988055,57.11993951,60.81311268,71.46927512,17.35830061,123.6476386,60.2082244,143.4614799,206.5523702,126.8294463,70.51702414,80.46401022,81.70641402,76.26813307,87.38177215,78.42083421,90.28662617,64.83750875,93.29450068,84.96881727,99.69227245,91.20526683,200.713724,158.7311532,119.4744616,185.600493,168.554391,193.6171134,161.8274897,136.5784335,82.93458691,105.0542518,105.0834179,111.9544956,42.39845703,88.47726784,14.20038958,108.6996812,138.2087623,35.49631368,120.5556697,133.7939749,113.9223825,96.65770765,60.72625211,19.31056539,228.7411647,139.832046,82.97297279,123.3512514,196.1596349,43.99199224,39.81415632,78.23220588,55.29883247,59.12871595,122.6366594,136.2218941,120.4290334,133.63446,111.1001591,128.668931,110.6621049,88.19352139,103.2806346,107.4285382,71.4315557,82.77151982,88.98446151,87.05132718,82.43153796,83.06332217,93.76770477,80.27080856,115.9701626,111.3537894,85.3047829,89.9272726,102.8734255,87.15037396,85.1423052,88.1794853,92.48186297,55.00347713,90.92846186,156.1092996,146.6279399,65.05716911,129.3418372,88.51429509,89.75355054,269.0833789,148.5438393,108.1536708,68.05668757,48.24090205,34.45793203,64.50866821,54.14066608,39.88742801,16.61610275,49.10775436,51.56145999,94.15393662,77.11976522,71.37251082,80.26241241,65.85565115,67.60794341,65.76357856,83.5480938,59.79655586,53.43064601,42.84511151,74.6043962,91.07030029,56.10439915,100.0577036,94.80980888,42.48232579,120.2518127,29.05598556,127.8550708,105.7102433,115.6983799,101.3658773,100.2510851,51.40440661,109.5963683,111.6618313,114.4854413,89.76176759,107.9526303,116.5558185,93.08893834,38.96890191,43.27534946,32.33867211,39.25036557,33.72210883,53.28634049,112.0231672,80.38031389,83.50621169,72.24323111,72.13227197,95.26784536,69.69630532,64.2010268,120.9514413,150.1134479,111.933715,132.3251386,142.9118694,136.425798,140.6635438,128.350877,94.71305744,87.29011323,187.6489414,107.094107,150.1274753,106.9398608,84.60187786,90.37477021,113.8248078,131.2041209,103.6747635,101.4690247,91.71058859,70.15896203,87.8209233,96.93692311,79.73264764,76.85224315,73.04836074,51.57149416,60.45747351,97.971717,86.3230313,74.28514915,81.13930837,72.06742272,95.15275349,56.8024779,55.77575156,92.30613376,108.1588643,123.627872,115.7507825,108.0434089,161.9434392,104.1787912,90.53031268,91.85791594,23.03819582,23.31149779,20.66988907,55.810255,33.09431334,68.03605289,51.46434553,26.56710909,50.47242292,28.80422633,39.0865128,31.12665682,15.66179049,24.40158664,28.4116631,19.19098004,36.43740889,37.80214233,30.38918817,19.67556987,33.72691785,30.48335163,16.26431553,24.37454255,16.27309038,23.34498982,41.28373072,18.8032975,9.297173428,127.7990455,74.12059095,87.67955944,65.78302925,74.3227642,81.4382627,74.9114916,65.57193741,68.92331639,60.93772549,67.91605881,66.26666078,62.72578155,116.7455167,57.89220965,65.93072725,32.37766432,54.63456492,40.52396065,39.76237886,24.89214951,26.8040781,98.28129584,82.43561777,55.97313891,142.1530399,55.96708483,97.25062369,47.01689249,90.58334147,76.29934735,145.345563,88.55747378,107.3697852,25.13275088,13.83560038,120.564175,159.3119517,0
2015/1/5,96.52781394,83.43477562,182.6032707,86.74474734,57.10362597,172.9168353,172.8460548,47.65124485,52.00222657,98.43426897,97.41658177,148.7073992,188.3361899,98.34714933,66.4062868,79.6863046,66.37858469,72.36782475,117.9260578,41.54770831,68.11797371,53.27022795,56.07120334,83.26151594,115.7566393,68.89964261,62.00435151,73.02374929,70.92173092,79.81002351,90.05765741,74.74195387,87.51663796,59.43139538,34.69845123,53.46059882,61.0677315,68.51415319,48.35620484,47.02991595,20.76458712,78.77935906,64.31091038,55.28151352,71.30101417,41.61151513,51.75968701,67.04460045,148.4195782,80.19814796,164.4585569,86.8677764,105.0565689,62.19408822,33.39476645,37.78419029,77.57455716,37.59769567,54.62210458,55.01229369,36.8041244,71.67583892,39.01295388,17.58640397,85.08141021,132.8187516,42.31365235,23.61309307,23.58793291,199.2670457,65.62625185,67.55061931,89.22332177,136.9706655,106.6139194,112.480469,82.19470611,60.31562605,79.10391797,57.13929549,67.3712009,72.48541467,47.93065927,120.4972744,132.1370951,137.5644532,123.2797616,152.9554974,129.5143617,64.42981421,109.5905377,127.8865752,114.1778815,90.93920404,50.8748106,100.9794486,71.4791456,57.12994066,26.53803658,32.39098205,40.77547317,39.25384365,40.16435459,38.30551106,64.77544316,64.14936505,74.68604573,48.98901812,21.84714168,153.4547662,60.98676482,135.2465933,170.3957977,121.9451314,56.27355543,76.02189307,78.19460262,65.3706109,76.79159906,68.16545214,67.22229368,62.76556134,70.74481567,59.70800074,63.12641133,70.91327108,132.4103805,204.4954151,160.1357668,178.2375455,123.2276571,125.6966121,171.0450007,123.7770948,75.2460061,114.7080877,88.39690012,94.22934774,34.15603514,87.8638378,12.87608209,96.1511276,114.9532942,36.8867362,103.434905,129.7410137,114.7826577,96.63352796,52.1724071,21.8747975,201.7511516,133.8126971,66.56083987,178.0566211,154.6596199,43.10992261,37.19163231,92.89500562,55.34834028,67.69191268,127.2572678,147.0245949,67.47787169,79.75170895,82.43193215,82.72673736,68.86316661,56.21370785,67.84813717,71.4434641,47.45570997,53.06704998,75.20686614,52.34291553,45.68966049,56.12815236,62.10121719,46.0357681,85.56761093,67.88332215,62.01240708,64.01069165,66.93843338,47.22430341,54.57328232,62.5333963,73.56921456,64.95242288,75.51200411,105.2266231,136.5167168,69.15402522,128.7371227,102.3489041,114.7983676,171.57709,126.6667988,104.6033919,72.92997088,46.57230024,28.84664446,65.09601466,48.01855855,30.80448074,18.63136583,53.99695381,47.30032426,76.84803852,65.17274244,70.03225465,62.2579,69.05861961,79.6756391,80.19439906,51.23199169,55.63451189,61.71182784,44.69993873,72.75184833,68.81191062,55.79683217,74.45468679,84.0483513,42.56026692,100.9669217,31.63278761,81.30756536,69.35299007,82.95254272,71.31366052,64.29817707,44.69205869,71.6769851,83.51183214,89.57799937,64.97648066,96.52301871,71.75838074,51.86534704,49.09603024,44.06090198,34.42683169,33.96216134,39.81449087,50.78340997,111.0699527,75.63685633,77.46476299,64.79170255,70.67483031,92.35990143,61.6307469,62.54005881,154.2909841,148.8977638,129.9240828,125.6009339,126.1124862,110.5765416,142.1671272,113.2951535,83.50351564,104.3592004,135.9575567,81.27621957,116.5551522,76.37566068,63.88497422,81.49038317,90.72056616,120.1188504,109.7672394,102.3658595,106.6981615,68.99627449,99.94010402,88.96478276,84.81565584,85.35454102,61.94749682,31.12489894,38.4512383,67.3191026,64.06893867,57.63739645,59.71250995,59.53733755,76.00199777,54.25517017,44.31150696,88.6370471,104.9304823,104.4896872,111.6696422,78.06334854,116.7051403,82.84872342,81.9690518,91.82716072,17.53032974,21.91066119,20.35955291,57.08860093,35.92035363,54.96473178,45.94434782,28.83677896,34.52281231,24.30489297,38.19432778,39.94156198,15.53880429,25.58739722,35.22878356,20.32543285,32.25204678,34.58675592,33.21958986,20.60235548,32.86715567,22.37430821,14.23109804,23.73326565,15.13201038,33.74898123,32.19909854,19.17618978,16.30988022,115.2463987,67.46012107,95.54051826,77.56337406,61.7002481,63.89732812,75.26646893,69.22299194,70.55936688,56.68136214,72.89056231,52.47331435,46.46228494,75.76806798,47.16874278,77.94115592,30.94545281,43.32360786,42.38350463,36.82793477,23.11461165,27.30994735,94.63497469,72.88300478,60.35070148,134.6919405,68.63499627,115.8427346,54.15751506,75.49374315,62.4072748,126.52532,66.92452083,123.5239789,20.11227199,19.23337385,134.8459282,165.6016949,0
